GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10
2017-12-25,1610612747,1610612750,2017,104.0,121.0,225.0,109.5,110.85,108.69999999999999,105.0
2017-12-23,1610612761,1610612755,2017,102.0,86.0,188.0,112.6,103.15,108.80000000000001,110.25
2017-12-23,1610612766,1610612749,2017,111.0,106.0,217.0,103.35,108.25,106.0,105.35
2017-12-23,1610612754,1610612751,2017,123.0,119.0,242.0,107.25,104.6,103.7,105.69999999999999
2017-12-23,1610612764,1610612753,2017,130.0,103.0,233.0,102.5,101.35,102.69999999999999,111.5
2017-12-23,1610612737,1610612742,2017,112.0,107.0,219.0,102.65,109.25,101.0,100.1
2017-12-23,1610612738,1610612741,2017,117.0,92.0,209.0,103.44999999999999,101.25,103.0,107.25
2017-12-23,1610612748,1610612740,2017,94.0,109.0,203.0,100.6,102.25,113.1,114.65
2017-12-23,1610612763,1610612746,2017,115.0,112.0,227.0,93.80000000000001,101.44999999999999,103.35,105.65
2017-12-23,1610612762,1610612760,2017,89.0,103.0,192.0,103.5,99.6,101.35,101.25
2017-12-23,1610612744,1610612743,2017,81.0,96.0,177.0,116.1,104.2,108.55000000000001,107.5
2017-12-23,1610612756,1610612750,2017,106.0,115.0,221.0,104.7,110.19999999999999,108.0,105.95
2017-12-23,1610612747,1610612757,2017,92.0,95.0,187.0,110.55,110.75,100.45,101.25
2017-12-23,1610612758,1610612759,2017,99.0,108.0,207.0,98.35,102.95,101.25,97.05
2017-12-22,1610612765,1610612752,2017,104.0,101.0,205.0,102.35,102.55000000000001,102.5,103.05000000000001
2017-12-22,1610612753,1610612740,2017,97.0,111.0,208.0,102.25,111.15,113.4,115.4
2017-12-22,1610612751,1610612764,2017,119.0,84.0,203.0,103.65,106.85,102.85,100.4
2017-12-22,1610612748,1610612742,2017,113.0,101.0,214.0,99.44999999999999,102.0,100.9,100.05
2017-12-22,1610612745,1610612746,2017,118.0,128.0,246.0,117.25,103.05000000000001,101.3,104.85
2017-12-22,1610612749,1610612766,2017,109.0,104.0,213.0,105.45,104.65,103.2,108.19999999999999
2017-12-22,1610612760,1610612737,2017,120.0,117.0,237.0,100.94999999999999,100.35,102.65,109.0
2017-12-22,1610612757,1610612743,2017,85.0,102.0,187.0,101.05,101.05000000000001,109.15,108.15
2017-12-22,1610612744,1610612747,2017,113.0,106.0,219.0,115.3,102.9,109.75,110.0
2017-12-21,1610612739,1610612741,2017,115.0,112.0,227.0,111.85,103.4,102.1,108.15
2017-12-21,1610612755,1610612761,2017,109.0,114.0,223.0,108.7,108.85,113.35,103.35
2017-12-21,1610612752,1610612738,2017,102.0,93.0,195.0,102.69999999999999,103.45,104.25,101.25
2017-12-21,1610612756,1610612763,2017,97.0,95.0,192.0,105.45,111.85,94.15,101.94999999999999
2017-12-21,1610612762,1610612759,2017,100.0,89.0,189.0,103.35,100.35,101.65,96.6
2017-12-20,1610612766,1610612761,2017,111.0,129.0,240.0,103.55000000000001,106.85,111.6,102.55
2017-12-20,1610612737,1610612754,2017,95.0,105.0,200.0,104.2,107.75,107.5,105.9
2017-12-20,1610612738,1610612748,2017,89.0,90.0,179.0,104.55000000000001,101.44999999999999,99.5,101.95
2017-12-20,1610612751,1610612758,2017,99.0,104.0,203.0,103.8,107.1,97.15,104.3
2017-12-20,1610612741,1610612753,2017,112.0,94.0,206.0,100.85,108.69999999999999,102.55000000000001,111.05000000000001
2017-12-20,1610612745,1610612747,2017,116.0,122.0,238.0,117.1,103.4,108.4,109.75
2017-12-20,1610612760,1610612762,2017,107.0,79.0,186.0,101.6,101.95,104.75,100.9
2017-12-20,1610612742,1610612765,2017,110.0,93.0,203.0,99.94999999999999,100.25,102.69999999999999,102.4
2017-12-20,1610612743,1610612750,2017,104.0,112.0,216.0,108.7,107.25,107.6,105.65
2017-12-20,1610612757,1610612759,2017,91.0,93.0,184.0,101.65,101.35,101.7,97.45
2017-12-20,1610612744,1610612763,2017,97.0,84.0,181.0,115.8,104.45,95.6,102.3
2017-12-20,1610612746,1610612756,2017,108.0,95.0,203.0,101.55,107.15,106.80000000000001,112.1
2017-12-19,1610612755,1610612758,2017,95.0,101.0,196.0,109.75,110.0,96.69999999999999,105.05
2017-12-19,1610612764,1610612740,2017,116.0,106.0,222.0,102.0,100.75,112.9,114.1
2017-12-19,1610612749,1610612739,2017,119.0,116.0,235.0,104.05000000000001,104.35,111.7,103.3
2017-12-18,1610612766,1610612752,2017,109.0,91.0,200.0,103.2,106.65,102.35,103.25
2017-12-18,1610612754,1610612738,2017,111.0,112.0,223.0,107.3,105.3,104.45,101.25
2017-12-18,1610612737,1610612748,2017,110.0,104.0,214.0,104.05,108.05,99.44999999999999,102.05000000000001
2017-12-18,1610612741,1610612755,2017,117.0,115.0,232.0,99.5,107.75,109.75,109.5
2017-12-18,1610612745,1610612762,2017,120.0,99.0,219.0,116.65,103.25,104.85,100.2
2017-12-18,1610612750,1610612757,2017,108.0,107.0,215.0,107.05000000000001,105.30000000000001,100.4,100.25
2017-12-18,1610612760,1610612743,2017,95.0,94.0,189.0,101.55,102.30000000000001,109.45,108.85
2017-12-18,1610612742,1610612756,2017,91.0,97.0,188.0,100.6,100.95,106.7,113.15
2017-12-18,1610612759,1610612746,2017,109.0,91.0,200.0,100.6,97.6,102.65,107.6
2017-12-18,1610612747,1610612744,2017,114.0,116.0,230.0,107.3,109.0,114.4,103.35
2017-12-17,1610612761,1610612758,2017,108.0,93.0,201.0,112.6,102.6,96.6,105.55
2017-12-17,1610612765,1610612753,2017,114.0,110.0,224.0,102.25,101.69999999999999,102.4,111.6
2017-12-17,1610612751,1610612754,2017,97.0,109.0,206.0,104.65,107.75,108.05,105.8
2017-12-17,1610612764,1610612739,2017,99.0,106.0,205.0,103.15,101.95,112.9,104.44999999999999
2017-12-16,1610612766,1610612757,2017,91.0,93.0,184.0,104.0,107.75,100.9,101.3
2017-12-16,1610612739,1610612762,2017,109.0,100.0,209.0,113.65,105.4,105.35,101.6
2017-12-16,1610612752,1610612760,2017,111.0,96.0,207.0,101.85,103.65,101.05,101.45
2017-12-16,1610612748,1610612746,2017,90.0,85.0,175.0,99.94999999999999,103.65,103.55,108.65
2017-12-16,1610612745,1610612749,2017,115.0,111.0,226.0,116.75,103.35,103.30000000000001,103.85
2017-12-16,1610612750,1610612756,2017,106.0,108.0,214.0,106.65,104.2,106.65,113.85
2017-12-16,1610612759,1610612742,2017,98.0,96.0,194.0,101.7,98.15,100.69999999999999,102.0
2017-12-16,1610612763,1610612738,2017,93.0,102.0,195.0,95.1,102.45,104.55000000000001,101.0
2017-12-15,1610612766,1610612748,2017,98.0,104.0,202.0,105.4,108.6,98.94999999999999,102.45
2017-12-15,1610612754,1610612765,2017,98.0,104.0,202.0,107.9,106.5,101.80000000000001,101.75
2017-12-15,1610612753,1610612757,2017,88.0,95.0,183.0,102.15,112.1,101.65,102.55
2017-12-15,1610612755,1610612760,2017,117.0,119.0,236.0,109.95,109.05,100.05,100.75
2017-12-15,1610612764,1610612746,2017,100.0,91.0,191.0,103.94999999999999,103.5,104.55,109.65
2017-12-15,1610612738,1610612762,2017,95.0,107.0,202.0,104.30000000000001,100.0,104.4,101.7
2017-12-15,1610612761,1610612751,2017,120.0,87.0,207.0,112.44999999999999,103.25,105.9,107.95
2017-12-15,1610612763,1610612737,2017,96.0,94.0,190.0,95.95,103.55,104.8,109.19999999999999
2017-12-15,1610612749,1610612741,2017,109.0,115.0,224.0,102.30000000000001,102.9,99.45,108.25
2017-12-15,1610612743,1610612740,2017,117.0,111.0,228.0,110.05000000000001,108.85,112.3,112.95
2017-12-15,1610612745,1610612759,2017,124.0,109.0,233.0,117.4,103.4,100.95,96.80000000000001
2017-12-14,1610612737,1610612765,2017,91.0,105.0,196.0,105.45,109.9,101.2,102.85
2017-12-14,1610612751,1610612752,2017,104.0,111.0,215.0,106.25,108.6,100.44999999999999,104.3
2017-12-14,1610612739,1610612747,2017,121.0,112.0,233.0,113.35,105.65,106.5,108.3
2017-12-14,1610612750,1610612758,2017,119.0,96.0,215.0,106.30000000000001,104.1,96.75,105.0
2017-12-14,1610612744,1610612742,2017,112.0,97.0,209.0,114.80000000000001,104.35,100.3,101.6
2017-12-13,1610612754,1610612760,2017,95.0,100.0,195.0,108.75,107.35,100.55,100.55000000000001
2017-12-13,1610612753,1610612746,2017,95.0,106.0,201.0,103.1,111.15,104.6,110.9
2017-12-13,1610612764,1610612763,2017,93.0,87.0,180.0,105.05,104.7,96.30000000000001,104.05
2017-12-13,1610612738,1610612743,2017,124.0,118.0,242.0,103.45,98.9,108.25,107.6
2017-12-13,1610612748,1610612757,2017,95.0,102.0,197.0,99.4,102.0,102.25,102.6
2017-12-13,1610612741,1610612762,2017,103.0,100.0,203.0,97.75,108.3,103.6,101.65
2017-12-13,1610612740,1610612749,2017,115.0,108.0,223.0,112.1,112.7,102.95,103.45
2017-12-13,1610612756,1610612761,2017,109.0,115.0,224.0,106.95,114.4,112.15,102.80000000000001
2017-12-13,1610612745,1610612766,2017,108.0,96.0,204.0,117.35,104.35,105.80000000000001,108.15
2017-12-12,1610612739,1610612737,2017,123.0,114.0,237.0,112.55,106.15,104.05000000000001,108.30000000000001
2017-12-12,1610612765,1610612743,2017,84.0,103.0,187.0,103.1,102.75,108.6,109.19999999999999
2017-12-12,1610612752,1610612747,2017,113.0,109.0,222.0,100.69999999999999,103.4,106.55,108.3
2017-12-12,1610612751,1610612764,2017,103.0,98.0,201.0,106.7,109.05000000000001,105.25,104.2
2017-12-12,1610612742,1610612759,2017,95.0,89.0,184.0,100.25,102.1,100.85,97.75
2017-12-12,1610612750,1610612755,2017,112.0,118.0,230.0,106.30000000000001,103.15,109.65,108.94999999999999
2017-12-12,1610612758,1610612756,2017,99.0,92.0,191.0,97.1,106.1,108.45,115.25
2017-12-11,1610612741,1610612738,2017,108.0,85.0,193.0,96.9,108.35,104.25,98.2
2017-12-11,1610612745,1610612740,2017,130.0,123.0,253.0,115.35,103.1,111.65,111.5
2017-12-11,1610612763,1610612748,2017,82.0,107.0,189.0,97.15,103.75,100.35,103.65
2017-12-11,1610612760,1610612766,2017,103.0,116.0,219.0,101.1,99.55000000000001,104.7,108.15
2017-12-11,1610612744,1610612757,2017,111.0,104.0,215.0,115.1,104.75,103.25,100.85
2017-12-11,1610612746,1610612761,2017,96.0,91.0,187.0,104.15,111.1,113.15,104.45
2017-12-10,1610612758,1610612761,2017,87.0,102.0,189.0,97.75,106.25,113.0,104.35
2017-12-10,1610612765,1610612738,2017,81.0,91.0,172.0,103.35,103.05000000000001,104.5,98.65
2017-12-10,1610612754,1610612743,2017,126.0,116.0,242.0,107.5,105.7,109.0,108.44999999999999
2017-12-10,1610612750,1610612742,2017,97.0,92.0,189.0,107.4,104.35,100.2,102.05000000000001
2017-12-10,1610612740,1610612755,2017,131.0,124.0,255.0,110.0,110.5,108.30000000000001,106.69999999999999
2017-12-10,1610612752,1610612737,2017,111.0,107.0,218.0,101.05,103.69999999999999,103.35,107.95
2017-12-09,1610612746,1610612764,2017,113.0,112.0,225.0,103.6,109.69999999999999,105.0,103.35
2017-12-09,1610612751,1610612748,2017,89.0,101.0,190.0,108.05,109.2,99.3,104.05
2017-12-09,1610612766,1610612747,2017,99.0,110.0,209.0,105.75,108.30000000000001,105.1,108.15
2017-12-09,1610612737,1610612753,2017,117.0,110.0,227.0,102.8,108.30000000000001,104.0,110.9
2017-12-09,1610612739,1610612755,2017,105.0,98.0,203.0,112.05,106.94999999999999,108.1,107.85
2017-12-09,1610612741,1610612752,2017,104.0,102.0,206.0,95.55,107.6,100.94999999999999,103.69999999999999
2017-12-09,1610612749,1610612762,2017,117.0,100.0,217.0,102.25,103.15,103.44999999999999,100.80000000000001
2017-12-09,1610612763,1610612760,2017,101.0,102.0,203.0,97.05000000000001,103.85,101.05000000000001,97.95
2017-12-09,1610612756,1610612759,2017,101.0,104.0,205.0,108.0,114.94999999999999,101.5,97.7
2017-12-09,1610612757,1610612745,2017,117.0,124.0,241.0,103.05000000000001,100.15,114.4,102.44999999999999
2017-12-08,1610612766,1610612741,2017,111.0,119.0,230.0,104.85,107.80000000000001,94.85,106.2
2017-12-08,1610612765,1610612744,2017,98.0,102.0,200.0,103.55000000000001,102.45,116.35,105.25
2017-12-08,1610612754,1610612739,2017,106.0,102.0,208.0,107.05,105.3,112.0,107.8
2017-12-08,1610612753,1610612743,2017,89.0,103.0,192.0,105.80000000000001,111.8,109.1,109.0
2017-12-08,1610612763,1610612761,2017,107.0,116.0,223.0,96.85,102.5,112.25,103.6
2017-12-08,1610612749,1610612742,2017,109.0,102.0,211.0,102.45,103.55,99.65,101.95
2017-12-08,1610612740,1610612758,2017,109.0,116.0,225.0,109.5,110.44999999999999,96.25,106.45
2017-12-08,1610612759,1610612738,2017,105.0,102.0,207.0,101.85,97.35,104.2,97.85
2017-12-07,1610612755,1610612747,2017,104.0,107.0,211.0,108.85,107.95,106.35,109.44999999999999
2017-12-07,1610612756,1610612764,2017,99.0,109.0,208.0,107.9,113.9,105.05,102.55000000000001
2017-12-07,1610612751,1610612760,2017,100.0,95.0,195.0,109.35,110.5,102.1,98.9
2017-12-07,1610612762,1610612745,2017,101.0,112.0,213.0,103.4,100.65,114.05000000000001,102.4
2017-12-06,1610612739,1610612758,2017,101.0,95.0,196.0,112.9,108.65,95.65,106.45
2017-12-06,1610612754,1610612741,2017,98.0,96.0,194.0,106.95,106.2,94.6,106.15
2017-12-06,1610612753,1610612737,2017,110.0,106.0,216.0,106.1,111.94999999999999,102.69999999999999,108.6
2017-12-06,1610612738,1610612742,2017,97.0,90.0,187.0,105.0,97.65,99.95,102.65
2017-12-06,1610612752,1610612763,2017,99.0,88.0,187.0,101.4,104.35,97.35,102.05
2017-12-06,1610612766,1610612744,2017,87.0,101.0,188.0,106.0,107.4,116.9,105.5
2017-12-06,1610612749,1610612765,2017,104.0,100.0,204.0,102.1,104.35,104.30000000000001,102.6
2017-12-06,1610612740,1610612743,2017,123.0,114.0,237.0,109.5,109.8,108.05000000000001,108.35
2017-12-06,1610612759,1610612748,2017,117.0,105.0,222.0,101.4,97.15,99.25,103.25
2017-12-06,1610612746,1610612750,2017,107.0,113.0,220.0,104.75,108.44999999999999,108.0,105.1
2017-12-05,1610612761,1610612756,2017,126.0,113.0,239.0,111.75,102.65,108.35,113.3
2017-12-05,1610612760,1610612762,2017,100.0,94.0,194.0,102.75,99.95,103.95,100.6
2017-12-05,1610612757,1610612764,2017,92.0,106.0,198.0,102.7,99.80000000000001,105.6,103.95
2017-12-04,1610612766,1610612753,2017,104.0,94.0,198.0,106.25,107.25,106.44999999999999,111.69999999999999
2017-12-04,1610612754,1610612752,2017,115.0,97.0,212.0,108.2,107.9,101.32222222222222,104.06111111111112
2017-12-04,1610612755,1610612756,2017,101.0,115.0,216.0,109.0,107.45,107.95,113.95
2017-12-04,1610612737,1610612751,2017,90.0,110.0,200.0,103.19999999999999,108.35,108.15,111.35
2017-12-04,1610612738,1610612749,2017,111.0,100.0,211.0,104.85,97.35,102.95,104.1
2017-12-04,1610612741,1610612739,2017,91.0,113.0,204.0,95.25,106.75,112.6,109.7
2017-12-04,1610612763,1610612750,2017,95.0,92.0,187.0,97.4,102.0,108.45,106.44999999999999
2017-12-04,1610612740,1610612744,2017,115.0,125.0,240.0,109.75,109.94999999999999,117.7,105.4
2017-12-04,1610612742,1610612743,2017,122.0,105.0,227.0,99.35,103.0,107.6,107.55
2017-12-04,1610612759,1610612765,2017,96.0,93.0,189.0,101.19999999999999,98.1,104.4,102.15
2017-12-04,1610612762,1610612764,2017,116.0,69.0,185.0,103.75,102.3,107.1,103.25
2017-12-03,1610612752,1610612753,2017,100.0,105.0,205.0,102.32222222222222,104.16111111111111,106.94999999999999,111.65
2017-12-03,1610612748,1610612744,2017,95.0,123.0,218.0,100.1,102.5,118.2,105.8
2017-12-03,1610612750,1610612746,2017,112.0,106.0,218.0,108.2,107.65,104.65,108.0
2017-12-03,1610612760,1610612759,2017,90.0,87.0,177.0,103.5,99.80000000000001,101.19999999999999,97.45
2017-12-03,1610612747,1610612745,2017,95.0,118.0,213.0,106.69999999999999,108.5,114.25,103.69999999999999
2017-12-02,1610612738,1610612756,2017,116.0,111.0,227.0,104.55000000000001,96.25,106.80000000000001,114.65
2017-12-02,1610612742,1610612746,2017,108.0,82.0,190.0,99.1,103.6,105.94999999999999,107.19999999999999
2017-12-02,1610612751,1610612737,2017,102.0,114.0,216.0,108.75,112.30000000000001,102.05,108.7
2017-12-02,1610612739,1610612763,2017,116.0,111.0,227.0,111.44999999999999,109.85,96.25,101.2
2017-12-02,1610612755,1610612765,2017,108.0,103.0,211.0,108.2,107.4,104.80000000000001,102.1
2017-12-02,1610612749,1610612758,2017,109.0,104.0,213.0,102.85,104.05,96.19999999999999,106.85
2017-12-02,1610612743,1610612747,2017,115.0,100.0,215.0,107.05,108.0,107.25,107.95
2017-12-02,1610612757,1610612740,2017,116.0,123.0,239.0,102.6,99.0,108.25,109.3
2017-12-01,1610612753,1610612744,2017,112.0,133.0,245.0,106.65,110.65,116.6,105.75
2017-12-01,1610612764,1610612765,2017,109.0,91.0,200.0,107.65,104.44999999999999,105.80000000000001,102.4
2017-12-01,1610612761,1610612754,2017,120.0,115.0,235.0,111.80000000000001,102.55,107.25,107.6
2017-12-01,1610612748,1610612766,2017,105.0,100.0,205.0,100.7,103.25,105.75,107.1
2017-12-01,1610612741,1610612758,2017,106.0,107.0,213.0,94.69999999999999,106.80000000000001,94.8,106.35
2017-12-01,1610612763,1610612759,2017,79.0,95.0,174.0,97.85,101.5,101.75,98.35
2017-12-01,1610612760,1610612750,2017,111.0,107.0,218.0,103.05,99.0,108.6,107.75
2017-12-01,1610612762,1610612740,2017,114.0,108.0,222.0,103.25,101.35,108.8,109.19999999999999
2017-11-30,1610612737,1610612739,2017,114.0,121.0,235.0,101.05,108.05,111.19999999999999,109.0
2017-11-30,1610612738,1610612755,2017,108.0,97.0,205.0,104.15,96.8,109.1,108.0
2017-11-30,1610612743,1610612741,2017,111.0,110.0,221.0,106.3,106.44999999999999,94.8,107.2
2017-11-30,1610612757,1610612749,2017,91.0,103.0,194.0,103.2,99.05000000000001,103.1,104.5
2017-11-30,1610612746,1610612762,2017,107.0,126.0,233.0,105.8,106.44999999999999,102.94999999999999,101.1
2017-11-29,1610612765,1610612756,2017,131.0,107.0,238.0,104.6,101.9,106.5,113.7
2017-11-29,1610612753,1610612760,2017,121.0,108.0,229.0,105.25,109.75,102.0,97.75
2017-11-29,1610612755,1610612764,2017,118.0,113.0,231.0,109.15,107.1,107.45,103.75
2017-11-29,1610612752,1610612748,2017,115.0,86.0,201.0,101.42222222222222,105.81111111111112,101.1,102.25
2017-11-29,1610612761,1610612766,2017,126.0,113.0,239.0,111.2,101.98333333333333,105.4,106.25
2017-11-29,1610612745,1610612754,2017,118.0,97.0,215.0,113.69999999999999,103.4,108.9,107.05
2017-11-29,1610612740,1610612750,2017,102.0,120.0,222.0,109.15,108.85,107.55000000000001,108.0
2017-11-29,1610612742,1610612751,2017,104.0,109.0,213.0,99.05000000000001,104.80000000000001,109.35,113.35
2017-11-29,1610612759,1610612763,2017,104.0,95.0,199.0,101.6,98.45,98.6,100.75
2017-11-29,1610612747,1610612744,2017,123.0,127.0,250.0,106.7,107.55,116.65,105.6
2017-11-28,1610612739,1610612748,2017,108.0,97.0,205.0,110.9,109.1,101.7,102.65
2017-11-28,1610612741,1610612756,2017,99.0,104.0,203.0,95.55,107.05000000000001,107.0,114.35
2017-11-28,1610612750,1610612764,2017,89.0,92.0,181.0,108.1,108.25,108.35,104.44999999999999
2017-11-28,1610612762,1610612743,2017,106.0,77.0,183.0,102.44999999999999,101.3,107.44999999999999,107.25
2017-11-28,1610612758,1610612749,2017,87.0,112.0,199.0,94.6,105.6,102.55,105.85
2017-11-27,1610612754,1610612753,2017,121.0,109.0,230.0,108.14444444444445,106.98333333333333,105.45,109.69999999999999
2017-11-27,1610612755,1610612739,2017,91.0,113.0,204.0,109.69999999999999,106.94999999999999,110.9,109.85
2017-11-27,1610612738,1610612765,2017,108.0,118.0,226.0,104.4,95.69999999999999,103.85,101.85
2017-11-27,1610612752,1610612757,2017,91.0,103.0,194.0,102.67222222222222,106.16111111111111,103.7,99.7
2017-11-27,1610612745,1610612751,2017,117.0,103.0,220.0,112.69999999999999,103.55,110.75,114.5
2017-11-27,1610612759,1610612742,2017,115.0,108.0,223.0,101.2,98.0,99.05000000000001,103.75
2017-11-27,1610612744,1610612758,2017,106.0,110.0,216.0,117.4,106.2,93.75,104.7
2017-11-27,1610612746,1610612747,2017,120.0,115.0,235.0,105.0,105.05,106.04444444444445,106.91111111111111
2017-11-26,1610612741,1610612748,2017,93.0,100.0,193.0,95.62222222222222,107.21111111111111,101.45,103.95
2017-11-26,1610612750,1610612756,2017,119.0,108.0,227.0,107.65,109.94999999999999,107.03333333333333,114.19444444444444
2017-11-26,1610612763,1610612751,2017,88.0,98.0,186.0,99.35,100.4,111.6,115.45
2017-11-25,1610612766,1610612759,2017,86.0,106.0,192.0,106.65,105.75,100.7,99.0
2017-11-25,1610612755,1610612753,2017,130.0,111.0,241.0,107.65,106.9,105.6,107.85
2017-11-25,1610612764,1610612757,2017,105.0,108.0,213.0,108.19999999999999,103.75,103.15,98.6
2017-11-25,1610612737,1610612761,2017,78.0,112.0,190.0,102.15,106.85,111.2,103.93333333333334
2017-11-25,1610612754,1610612738,2017,98.0,108.0,206.0,108.6375,106.9625,104.1,95.4
2017-11-25,1610612745,1610612752,2017,117.0,102.0,219.0,112.42777777777778,103.74444444444444,102.2625,105.675
2017-11-25,1610612742,1610612760,2017,97.0,81.0,178.0,98.6,104.35,102.75,97.19999999999999
2017-11-25,1610612744,1610612740,2017,110.0,95.0,205.0,117.75,106.75,108.94999999999999,108.5
2017-11-25,1610612762,1610612749,2017,121.0,108.0,229.0,101.19999999999999,100.25,102.35,105.1
2017-11-25,1610612758,1610612746,2017,95.0,97.0,192.0,94.3,104.65,105.80000000000001,106.35
2017-11-24,1610612751,1610612757,2017,125.0,127.0,252.0,111.19999999999999,113.25,103.5,97.65
2017-11-24,1610612737,1610612752,2017,116.0,104.0,220.0,101.56666666666666,106.94444444444444,101.59285714285716,105.12142857142857
2017-11-24,1610612738,1610612753,2017,118.0,103.0,221.0,102.9,94.35,106.5,108.25
2017-11-24,1610612739,1610612766,2017,100.0,99.0,199.0,110.6,110.30000000000001,107.15,105.94999999999999
2017-11-24,1610612754,1610612761,2017,107.0,104.0,211.0,108.62857142857143,107.22142857142856,110.85,103.63333333333333
2017-11-24,1610612750,1610612748,2017,97.0,109.0,206.0,108.23888888888888,109.95555555555555,100.5,103.75
2017-11-24,1610612760,1610612765,2017,98.0,99.0,197.0,102.7,97.44999999999999,103.6,102.75
2017-11-24,1610612743,1610612763,2017,104.0,92.0,196.0,106.55,107.45,99.76111111111112,100.26111111111112
2017-11-24,1610612756,1610612740,2017,91.0,115.0,206.0,108.33333333333334,114.19444444444444,108.25,111.05
2017-11-24,1610612744,1610612741,2017,143.0,94.0,237.0,115.35,107.6,95.92222222222222,105.91111111111111
2017-11-22,1610612766,1610612764,2017,129.0,124.0,253.0,105.69999999999999,105.15,107.75,103.15
2017-11-22,1610612739,1610612751,2017,119.0,109.0,228.0,109.75,110.15,111.16111111111111,112.95555555555555
2017-11-22,1610612755,1610612757,2017,101.0,81.0,182.0,107.98333333333333,108.13333333333333,104.87777777777778,97.42222222222222
2017-11-22,1610612737,1610612746,2017,103.0,116.0,219.0,101.65,106.3125,105.17222222222222,106.72222222222223
2017-11-22,1610612748,1610612738,2017,104.0,98.0,202.0,100.75,104.15,102.95,94.25
2017-11-22,1610612752,1610612761,2017,108.0,100.0,208.0,101.54285714285714,104.42142857142858,112.1,103.43333333333334
2017-11-22,1610612745,1610612743,2017,125.0,95.0,220.0,111.5875,104.425,107.9,106.4
2017-11-22,1610612763,1610612742,2017,94.0,95.0,189.0,102.16111111111111,100.56111111111112,98.3,105.25
2017-11-22,1610612750,1610612753,2017,124.0,118.0,242.0,107.2875,109.4,105.75,106.94999999999999
2017-11-22,1610612740,1610612759,2017,107.0,90.0,197.0,108.43333333333334,112.11111111111111,101.0,98.58333333333334
2017-11-22,1610612760,1610612744,2017,108.0,91.0,199.0,102.57222222222222,97.78888888888889,117.9,107.69999999999999
2017-11-22,1610612756,1610612749,2017,107.0,113.0,220.0,109.48333333333333,115.14444444444445,101.91666666666666,105.18888888888888
2017-11-22,1610612762,1610612741,2017,110.0,80.0,190.0,101.0,101.05,97.32222222222222,105.11111111111111
2017-11-22,1610612758,1610612747,2017,113.0,102.0,215.0,93.45555555555555,104.61666666666667,106.0375,106.55
2017-11-21,1610612747,1610612741,2017,103.0,94.0,197.0,105.4875,107.25,96.17222222222222,105.86111111111111
2017-11-20,1610612766,1610612750,2017,118.0,102.0,220.0,105.23333333333333,105.23333333333333,107.7375,108.25
2017-11-20,1610612765,1610612739,2017,88.0,116.0,204.0,104.65,101.3,108.65,110.85
2017-11-20,1610612753,1610612754,2017,97.0,105.0,202.0,106.5,106.15,108.77857142857144,107.97142857142856
2017-11-20,1610612755,1610612762,2017,107.0,86.0,193.0,108.025,109.3625,101.90555555555557,100.95555555555555
2017-11-20,1610612752,1610612746,2017,107.0,85.0,192.0,101.54285714285714,105.72142857142856,106.325,106.9375
2017-11-20,1610612763,1610612757,2017,92.0,100.0,192.0,102.01111111111112,100.61111111111111,105.4125,97.7
2017-11-20,1610612749,1610612764,2017,88.0,99.0,187.0,101.81666666666666,105.43888888888888,108.13333333333333,103.85
2017-11-20,1610612740,1610612760,2017,114.0,107.0,221.0,108.225,112.375,102.16666666666666,96.88888888888889
2017-11-20,1610612742,1610612738,2017,102.0,110.0,212.0,98.75,105.6,102.85,94.15
2017-11-20,1610612759,1610612737,2017,96.0,85.0,181.0,101.1,99.48333333333333,103.25,107.0625
2017-11-20,1610612758,1610612743,2017,98.0,114.0,212.0,93.3375,103.825,107.85,106.85
2017-11-19,1610612761,1610612764,2017,100.0,91.0,191.0,112.975,104.1,109.1125,103.975
2017-11-19,1610612748,1610612754,2017,95.0,120.0,215.0,100.8,102.65,107.62857142857143,108.57142857142857
2017-11-19,1610612751,1610612744,2017,111.0,118.0,229.0,110.96111111111111,111.45555555555555,118.08888888888889,107.51111111111112
2017-11-19,1610612750,1610612765,2017,97.0,100.0,197.0,108.44285714285715,108.82142857142857,104.74444444444444,101.77222222222221
2017-11-19,1610612756,1610612741,2017,113.0,105.0,218.0,107.63333333333333,116.09444444444443,96.57222222222222,105.66111111111111
2017-11-19,1610612747,1610612743,2017,127.0,109.0,236.0,104.0875,107.05,107.8,105.6
2017-11-18,1610612766,1610612746,2017,102.0,87.0,189.0,105.65,106.275,107.66428571428571,107.57142857142857
2017-11-18,1610612753,1610612762,2017,85.0,125.0,210.0,107.52222222222221,104.99444444444444,100.6,102.2125
2017-11-18,1610612737,1610612738,2017,99.0,110.0,209.0,103.64285714285714,106.67857142857143,102.85,94.3
2017-11-18,1610612755,1610612744,2017,116.0,124.0,240.0,107.43571428571428,108.22857142857143,117.95,106.9625
2017-11-18,1610612763,1610612745,2017,83.0,105.0,188.0,102.46111111111111,99.56111111111112,111.3875,104.725
2017-11-18,1610612742,1610612749,2017,111.0,79.0,190.0,98.15,106.44999999999999,103.4,105.3
2017-11-18,1610612757,1610612758,2017,102.0,90.0,192.0,105.4625,97.85,94.1375,104.575
2017-11-17,1610612754,1610612765,2017,107.0,100.0,207.0,107.61666666666667,109.25,104.8625,101.7375
