,GAME_DATE_EST,game_id,home_team,away_team,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,book_name_over,book_id_over,total1_over,over_odds,PTS_comb_actual,book_name_under,book_id_under,total1_under,under_odds,point_average_last10,point_against_average_last10,away_point_average_last10,away_point_against_average_last10,over_successful,under_successful
956,3/20/2018,21701059,1610612738,1610612760,2017,100,0.414,0.938,0.361,22,52,99,0.412,0.655,0.37,19,44,1,5Dimes,19,208.5,-103,199,Heritage,169,209.0,-105,107.9,105.05,109.95,108.3,0,1
957,3/20/2018,21701064,1610612757,1610612745,2017,111,0.494,0.741,0.393,20,44,115,0.481,0.69,0.528,18,38,0,YouWager,139,218.5,-110,226,Heritage,169,219.5,-105,108.6,102.0,111.85,101.15,1,0
958,3/20/2018,21701061,1610612740,1610612742,2017,115,0.527,0.6,0.4,33,46,105,0.478,0.818,0.286,25,40,1,Heritage,169,218.0,-105,220,5Dimes,19,218.5,-108,113.35,112.8,104.6,108.05,1,0
959,3/20/2018,21701062,1610612762,1610612737,2017,94,0.371,0.88,0.176,16,51,99,0.404,0.737,0.273,21,52,0,Heritage,169,207.5,-105,193,Pinnacle Sports,238,208.0,-105,105.45,94.0,105.3,112.05,0,1
960,3/20/2018,21701063,1610612756,1610612765,2017,88,0.378,0.65,0.206,22,49,115,0.443,0.875,0.417,22,50,0,5Dimes,19,218.0,-105,203,Pinnacle Sports,238,218.5,-103,103.0,118.05,102.45,106.8,0,1
961,3/21/2018,21701068,1610612748,1610612752,2017,119,0.556,0.737,0.441,31,32,98,0.438,0.833,0.323,21,40,1,5Dimes,19,217.0,-103,217,Bovada,999996,217.0,-105,109.55,107.5,102.35,111.5,1,1
962,3/21/2018,21701066,1610612755,1610612763,2017,119,0.548,0.8,0.355,32,38,105,0.404,0.8,0.333,25,47,1,Pinnacle Sports,238,208.5,101,224,5Dimes,19,208.5,-104,108.85,103.05,97.85,108.7,1,0
963,3/21/2018,21700809,1610612740,1610612754,2017,96,0.43,0.833,0.348,15,50,92,0.366,0.944,0.318,15,48,1,Pinnacle Sports,238,220.5,102,188,Heritage,169,220.0,-105,113.95,112.35,104.0,101.7,0,1
964,3/21/2018,21701067,1610612751,1610612766,2017,105,0.419,0.667,0.351,22,46,111,0.383,0.766,0.188,18,68,0,5Dimes,19,221.5,-104,216,Heritage,169,222.0,-105,108.2,114.85,110.25,112.65,0,1
965,3/21/2018,21701071,1610612759,1610612764,2017,98,0.494,0.722,0.304,21,42,90,0.422,0.75,0.32,27,35,1,Pinnacle Sports,238,202.0,103,188,5Dimes,19,202.0,-104,106.05,102.35,108.75,108.0,0,1
966,3/21/2018,21701069,1610612741,1610612743,2017,102,0.438,0.786,0.342,29,34,135,0.614,0.813,0.571,34,45,0,Pinnacle Sports,238,216.0,-105,237,5Dimes,19,216.0,-103,103.55,111.0,116.8,114.9,1,0
967,3/21/2018,21701070,1610612749,1610612746,2017,120,0.549,0.706,0.308,33,33,127,0.523,0.759,0.5,26,47,0,5Dimes,19,222.5,-107,247,Bovada,999996,223.0,-105,107.65,107.5,112.9,112.1,1,0
968,3/21/2018,21701065,1610612739,1610612761,2017,132,0.603,0.821,0.625,28,33,129,0.534,0.87,0.441,32,33,1,5Dimes,19,225.0,-107,261,Heritage,169,225.5,-105,112.35,110.9,114.8,104.05,1,0
969,3/22/2018,21701077,1610612758,1610612737,2017,105,0.462,1.0,0.476,28,51,90,0.393,0.667,0.333,19,40,1,Intertops,180,212.0,-110,195,Pinnacle Sports,238,212.5,102,102.7,108.0,104.75,110.7,0,1
970,3/22/2018,21701072,1610612766,1610612763,2017,140,0.533,0.852,0.475,25,53,79,0.385,0.714,0.222,13,38,1,Pinnacle Sports,238,214.5,105,219,YouWager,139,215.0,-110,111.1,112.6,98.8,109.6,1,0
971,3/22/2018,21701073,1610612753,1610612755,2017,98,0.407,0.636,0.303,26,40,118,0.472,0.792,0.405,30,56,0,Heritage,169,212.0,-105,216,Pinnacle Sports,238,212.5,-102,101.05,106.55,109.05,103.2,1,0
972,3/22/2018,21701074,1610612745,1610612765,2017,100,0.354,0.643,0.235,19,52,96,0.421,0.526,0.158,22,66,1,Heritage,169,213.0,-105,196,5Dimes,19,213.0,-102,111.3,101.3,102.45,105.3,0,1
973,3/22/2018,21701075,1610612740,1610612747,2017,128,0.547,0.818,0.25,28,42,125,0.494,0.786,0.436,19,40,1,Heritage,169,231.5,-105,253,Pinnacle Sports,238,231.5,102,113.3,110.3,113.7,109.5,1,0
974,3/22/2018,21701076,1610612742,1610612762,2017,112,0.494,0.786,0.531,22,35,119,0.529,0.938,0.414,32,39,0,Bookmaker,93,198.0,-110,231,Pinnacle Sports,238,199.0,-105,104.55,108.85,105.1,94.0,1,0
975,3/23/2018,21701080,1610612739,1610612756,2017,120,0.495,0.75,0.276,23,54,95,0.437,0.6,0.25,24,36,1,5Dimes,19,228.0,-105,215,Heritage,169,228.5,-105,114.4,112.9,102.3,119.4,0,1
976,3/23/2018,21701081,1610612752,1610612750,2017,104,0.435,0.706,0.429,25,42,108,0.467,0.875,0.385,23,45,0,Pinnacle Sports,238,226.0,-104,212,5Dimes,19,226.0,-105,103.6,112.3,112.3,112.05,0,1
977,3/23/2018,21701079,1610612764,1610612743,2017,100,0.475,0.714,0.5,28,46,108,0.435,0.944,0.5,25,38,0,5Dimes,19,217.5,-104,208,Pinnacle Sports,238,218.0,-105,107.5,108.0,118.35,114.7,0,1
978,3/23/2018,21701086,1610612757,1610612738,2017,100,0.44,0.8,0.242,16,43,105,0.455,0.923,0.611,22,45,0,5Dimes,19,203.0,-103,205,Pinnacle Sports,238,203.5,-102,109.35,102.0,107.75,106.35,1,0
979,3/23/2018,21701078,1610612754,1610612746,2017,109,0.462,0.857,0.355,25,42,104,0.553,0.714,0.385,24,32,1,5Dimes,19,218.0,-103,213,Pinnacle Sports,238,218.0,101,102.3,99.85,114.35,112.5,0,1
980,3/23/2018,21701087,1610612744,1610612737,2017,106,0.452,0.909,0.4,28,46,94,0.44,0.45,0.344,24,44,1,Heritage,169,220.0,-105,200,5Dimes,19,220.5,-107,112.95,106.5,103.75,110.0,0,1
981,3/23/2018,21701083,1610612741,1610612749,2017,105,0.414,0.913,0.462,21,51,118,0.494,0.895,0.5,27,36,0,5Dimes,19,217.0,-105,223,Pinnacle Sports,238,217.5,-108,102.95,112.1,109.05,109.35,1,0
982,3/23/2018,21701085,1610612759,1610612762,2017,124,0.511,0.852,0.412,21,49,120,0.489,0.793,0.393,24,34,1,Heritage,169,193.0,-105,244,5Dimes,19,194.0,-106,105.65,101.65,106.2,94.95,1,0
983,3/23/2018,21701082,1610612761,1610612751,2017,116,0.477,0.69,0.5,26,43,112,0.488,0.613,0.407,21,40,1,Heritage,169,221.0,-105,228,Pinnacle Sports,238,221.5,-105,115.3,104.55,108.75,114.95,1,0
984,3/23/2018,21701084,1610612760,1610612748,2017,105,0.429,0.758,0.308,17,51,99,0.391,0.9,0.433,22,41,1,5Dimes,19,216.5,-102,204,Heritage,169,217.0,-105,108.65,108.05,110.45,106.95,0,1
985,3/24/2018,21701093,1610612742,1610612766,2017,98,0.396,0.737,0.293,22,52,102,0.38,0.69,0.48,21,62,0,Pinnacle Sports,238,215.0,-105,200,Pinnacle Sports,238,215.0,-105,105.5,109.45,113.3,111.5,0,1
986,3/24/2018,21701092,1610612763,1610612747,2017,93,0.417,0.818,0.172,20,43,100,0.407,0.68,0.342,19,44,0,5Dimes,19,214.5,-104,193,Pinnacle Sports,238,214.5,-105,98.65,111.2,113.8,109.4,0,1
987,3/24/2018,21701088,1610612755,1610612750,2017,120,0.477,0.639,0.351,33,51,108,0.385,0.737,0.261,19,53,1,5Dimes,19,224.0,-105,228,Pinnacle Sports,238,224.0,-104,110.35,103.1,112.7,112.0,1,0
988,3/24/2018,21701090,1610612753,1610612756,2017,105,0.44,0.741,0.367,29,54,99,0.404,0.769,0.241,21,41,1,YouWager,139,214.5,-110,204,Pinnacle Sports,238,216.0,-105,100.95,107.55,102.4,119.8,0,1
989,3/24/2018,21701089,1610612765,1610612741,2017,117,0.494,0.833,0.381,33,49,95,0.402,0.667,0.314,27,44,1,5Dimes,19,208.0,-103,212,Pinnacle Sports,238,208.0,-105,102.35,104.6,103.7,112.95,1,0
990,3/24/2018,21701091,1610612745,1610612740,2017,114,0.484,0.75,0.383,22,48,91,0.396,0.75,0.286,19,46,1,Pinnacle Sports,238,225.0,-100,205,5Dimes,19,225.0,-102,111.35,101.6,112.75,110.7,0,1
991,3/25/2018,21701102,1610612744,1610612762,2017,91,0.418,0.9,0.4,24,41,110,0.483,0.778,0.429,27,47,0,Pinnacle Sports,238,198.0,-105,201,5Dimes,19,198.5,-109,113.0,104.95,105.75,96.3,1,0
992,3/25/2018,21701101,1610612745,1610612737,2017,118,0.489,0.909,0.385,28,45,99,0.443,0.909,0.275,18,45,1,5Dimes,19,215.5,-104,217,Pinnacle Sports,238,215.5,-105,111.4,101.05,103.5,110.5,1,0
993,3/25/2018,21701100,1610612760,1610612757,2017,105,0.44,0.821,0.296,16,39,108,0.467,0.789,0.265,20,49,0,5Dimes,19,218.0,-102,213,Pinnacle Sports,238,218.0,-105,108.9,107.3,108.2,101.4,0,1
994,3/25/2018,21701099,1610612758,1610612738,2017,93,0.463,1.0,0.269,18,34,104,0.556,0.706,0.545,23,35,0,Pinnacle Sports,238,198.0,-100,197,5Dimes,19,197.5,-104,102.6,107.0,107.45,105.85,0,1
995,3/25/2018,21701095,1610612749,1610612759,2017,106,0.488,0.722,0.333,27,37,103,0.446,0.81,0.235,16,53,1,Pinnacle Sports,238,207.0,-105,209,5Dimes,19,208.0,-105,109.5,109.9,107.3,102.55,1,0
996,3/25/2018,21701097,1610612761,1610612746,2017,106,0.446,0.571,0.444,24,48,117,0.463,0.778,0.444,17,44,0,Heritage,169,224.0,-105,223,Pinnacle Sports,238,224.5,-108,115.55,105.6,113.85,112.9,0,1
997,3/25/2018,21701096,1610612754,1610612748,2017,113,0.489,0.81,0.348,26,51,107,0.477,0.786,0.4,32,39,1,Heritage,169,205.0,-105,220,Pinnacle Sports,238,205.5,-105,102.5,100.0,110.95,107.65,1,0
998,3/25/2018,21701094,1610612751,1610612739,2017,114,0.458,0.808,0.459,27,38,121,0.506,0.808,0.429,25,49,0,Pinnacle Sports,238,228.0,101,235,Bovada,999996,229.0,-115,109.5,115.2,116.0,111.65,1,0
999,3/25/2018,21701098,1610612764,1610612752,2017,97,0.425,0.739,0.316,25,46,101,0.466,0.867,0.273,26,44,0,Pinnacle Sports,238,216.5,-100,198,Heritage,169,217.0,-105,106.4,107.45,104.0,112.75,0,1
1000,3/26/2018,21701103,1610612766,1610612752,2017,137,0.548,0.857,0.393,25,43,128,0.514,1.0,0.3,25,41,1,Pinnacle Sports,238,221.5,-105,265,Heritage,169,222.0,-105,113.2,111.3,104.55,113.0,1,0
1001,3/26/2018,21701105,1610612755,1610612743,2017,123,0.505,0.72,0.448,35,53,104,0.429,0.618,0.344,27,37,1,Pinnacle Sports,238,227.0,-105,227,5Dimes,19,227.0,-102,111.35,104.4,118.55,113.2,1,1
1002,3/26/2018,21701104,1610612765,1610612747,2017,112,0.44,0.733,0.394,21,50,106,0.471,0.8,0.261,29,47,1,Pinnacle Sports,238,213.5,-105,218,Pinnacle Sports,238,213.5,-105,102.65,104.0,112.95,107.1,1,0
1003,3/26/2018,21701107,1610612756,1610612738,2017,94,0.444,0.526,0.343,18,47,102,0.425,1.0,0.483,24,44,0,Pinnacle Sports,238,208.5,-102,196,Heritage,169,209.0,-105,103.2,118.6,108.1,104.95,0,1
1004,3/26/2018,21701106,1610612750,1610612763,2017,93,0.418,0.792,0.333,21,37,101,0.476,0.667,0.484,25,35,0,5Dimes,19,215.5,-103,194,Pinnacle Sports,238,215.5,-105,112.9,112.55,97.3,110.75,0,1
1005,3/27/2018,21701108,1610612764,1610612759,2017,116,0.541,0.778,0.417,33,50,106,0.448,0.545,0.4,29,37,1,5Dimes,19,202.0,-104,222,Pinnacle Sports,238,202.0,-102,106.05,107.0,107.05,103.6,1,0
1006,3/27/2018,21701109,1610612761,1610612743,2017,114,0.511,0.778,0.382,33,37,110,0.472,0.929,0.433,26,40,1,5Dimes,19,223.5,-105,224,BetOnline,1096,224.0,-107,115.2,107.05,117.6,113.7,1,1
1007,3/27/2018,21701110,1610612748,1610612739,2017,98,0.474,0.75,0.31,24,44,79,0.365,0.684,0.154,15,42,1,Bookmaker,93,220.0,-110,177,5Dimes,19,221.5,-105,111.45,108.15,115.9,112.0,0,1
1008,3/27/2018,21701111,1610612745,1610612741,2017,118,0.441,0.857,0.316,28,46,86,0.382,0.588,0.216,17,51,1,5Dimes,19,213.0,-103,204,Pinnacle Sports,238,213.0,101,111.6,100.65,103.05,112.6,0,1
1009,3/27/2018,21701112,1610612740,1610612757,2017,103,0.457,0.929,0.167,28,54,107,0.419,0.9,0.313,20,47,0,Pinnacle Sports,238,220.0,-105,210,5Dimes,19,221.0,-102,111.95,110.5,108.25,102.0,0,1
1010,3/27/2018,21701113,1610612758,1610612742,2017,97,0.409,0.789,0.261,25,45,103,0.45,0.68,0.35,25,43,0,Heritage,169,204.5,-105,200,Pinnacle Sports,238,205.0,-105,101.85,106.55,106.0,109.8,0,1
1011,3/27/2018,21701114,1610612744,1610612754,2017,81,0.407,0.667,0.294,21,51,92,0.481,0.667,0.286,22,38,0,Heritage,169,200.0,-105,173,Pinnacle Sports,238,200.0,-100,111.5,105.3,103.15,100.75,0,1
1012,3/27/2018,21701115,1610612746,1610612749,2017,105,0.465,0.556,0.536,23,41,98,0.458,0.696,0.261,24,44,1,BetOnline,1096,227.0,105,203,Heritage,169,227.0,-105,113.25,112.25,109.95,110.45,0,1
1013,3/28/2018,21701116,1610612766,1610612739,2017,105,0.513,0.917,0.238,20,40,118,0.484,0.85,0.393,22,38,0,Pinnacle Sports,238,224.5,-105,223,YouWager,139,226.0,-110,114.0,112.2,113.8,111.95,0,1
1014,3/28/2018,21701117,1610612753,1610612751,2017,104,0.435,0.813,0.355,25,44,111,0.46,0.864,0.353,28,48,0,Pinnacle Sports,238,215.5,-105,215,Heritage,169,216.0,-105,101.0,106.95,109.55,115.1,0,1
1015,3/28/2018,21701118,1610612755,1610612752,2017,118,0.459,0.704,0.29,34,58,101,0.383,0.769,0.29,20,46,1,YouWager,139,222.0,-110,219,Heritage,169,223.5,-105,111.9,104.7,106.55,114.2,0,1
1016,3/28/2018,21701119,1610612763,1610612757,2017,108,0.488,0.565,0.52,23,46,103,0.481,0.633,0.267,15,38,1,5Dimes,19,200.0,-105,211,Heritage,169,200.5,-105,97.75,109.9,108.4,102.35,1,0
1017,3/28/2018,21701120,1610612750,1610612737,2017,126,0.533,0.81,0.433,33,37,114,0.532,0.826,0.481,26,37,1,Heritage,169,219.5,-105,240,Pinnacle Sports,238,220.0,-101,112.15,113.15,103.55,111.4,1,0
1018,3/28/2018,21701121,1610612762,1610612738,2017,94,0.415,0.81,0.273,25,45,97,0.443,0.75,0.571,20,42,0,Heritage,169,193.5,-105,191,Pinnacle Sports,238,194.0,-106,105.25,95.3,107.7,104.45,0,1
1019,3/28/2018,21701122,1610612756,1610612746,2017,99,0.432,0.722,0.294,17,39,111,0.538,0.68,0.471,26,51,0,Pinnacle Sports,238,222.0,-108,210,Heritage,169,222.5,-105,103.05,117.25,113.7,111.95,0,1
1020,3/28/2018,21701123,1610612747,1610612742,2017,103,0.468,0.688,0.273,25,49,93,0.393,0.737,0.295,17,40,1,5Dimes,19,217.0,-104,196,Pinnacle Sports,238,217.0,-100,112.7,106.75,106.1,109.45,0,1
1021,3/29/2018,21701126,1610612759,1610612760,2017,103,0.42,0.733,0.419,22,48,99,0.435,0.667,0.367,19,43,1,Pinnacle Sports,238,208.5,-105,202,Heritage,169,209.0,-105,105.9,105.35,108.95,107.3,0,1
1022,3/29/2018,21701124,1610612765,1610612764,2017,103,0.488,0.75,0.286,26,44,92,0.416,0.8,0.188,28,43,1,5Dimes,19,208.0,-105,195,Heritage,169,209.0,-105,102.7,104.75,106.6,106.2,0,1
1023,3/29/2018,21701128,1610612744,1610612749,2017,107,0.547,1.0,0.5,26,31,116,0.552,0.9,0.55,30,36,0,Heritage,169,212.0,-105,223,Pinnacle Sports,238,213.0,-105,109.45,104.65,109.7,111.25,1,0
1024,3/29/2018,21701127,1610612758,1610612754,2017,103,0.538,0.667,0.419,27,32,106,0.5,0.9,0.308,23,34,0,Pinnacle Sports,238,204.5,-105,209,Pinnacle Sports,238,204.5,-105,101.7,105.8,102.9,100.25,1,0
1025,3/29/2018,21701125,1610612748,1610612741,2017,103,0.451,0.917,0.259,20,44,92,0.367,0.769,0.231,19,50,1,Pinnacle Sports,238,208.5,-105,195,5Dimes,19,209.0,-105,111.8,107.85,102.2,112.85,0,1
1026,3/30/2018,21701136,1610612747,1610612749,2017,122,0.511,0.72,0.296,33,56,124,0.479,0.821,0.379,24,39,0,Pinnacle Sports,238,222.5,-102,246,5Dimes,19,223.0,-105,111.5,106.05,111.25,112.05,1,0
1027,3/30/2018,21701135,1610612762,1610612763,2017,107,0.541,0.577,0.387,24,38,97,0.481,0.667,0.391,24,33,1,Heritage,169,196.5,-105,204,5Dimes,19,196.5,-103,104.6,95.3,98.75,110.45,1,0
1028,3/30/2018,21701134,1610612742,1610612750,2017,92,0.442,0.714,0.393,22,46,93,0.422,0.882,0.32,14,44,0,Bookmaker,93,216.0,-110,185,5Dimes,19,217.0,-104,105.6,108.55,112.55,113.5,0,1
1029,3/30/2018,21701133,1610612760,1610612743,2017,125,0.417,0.556,0.455,25,50,126,0.521,0.857,0.333,27,58,0,Pinnacle Sports,238,225.0,-102,251,Bovada,999996,225.0,-105,109.85,107.15,116.4,113.25,1,0
1030,3/30/2018,21701137,1610612757,1610612746,2017,105,0.432,0.938,0.267,30,50,96,0.404,0.571,0.308,13,46,1,Pinnacle Sports,238,219.0,-104,201,5Dimes,19,219.5,-105,108.3,101.25,112.9,110.2,0,1
1031,3/30/2018,21701131,1610612739,1610612740,2017,107,0.478,0.733,0.417,22,45,102,0.483,0.833,0.423,25,41,1,Pinnacle Sports,238,230.5,-108,209,Heritage,169,231.5,-105,113.7,111.6,110.9,109.7,0,1
1032,3/30/2018,21701130,1610612737,1610612755,2017,91,0.356,0.667,0.231,24,59,101,0.442,0.692,0.211,34,53,0,Pinnacle Sports,238,222.5,100,192,Heritage,169,223.0,-105,104.65,112.85,112.4,105.15,0,1
1033,3/30/2018,21701129,1610612753,1610612741,2017,82,0.33,0.929,0.179,16,55,90,0.357,0.696,0.341,16,53,0,Heritage,169,209.0,-105,172,Pinnacle Sports,238,209.0,-101,101.1,107.3,101.9,112.8,0,1
1034,3/30/2018,21701132,1610612745,1610612756,2017,104,0.432,0.69,0.368,22,39,103,0.488,0.692,0.375,23,46,1,Heritage,169,216.0,-105,207,Pinnacle Sports,238,216.0,-102,111.0,99.75,102.5,117.05,0,1
1035,3/31/2018,21701142,1610612758,1610612744,2017,96,0.414,0.842,0.286,27,47,112,0.494,0.75,0.346,28,42,0,5Dimes,19,209.5,-104,208,Pinnacle Sports,238,210.0,-105,101.05,105.55,108.35,106.3,0,1
1036,3/31/2018,21701141,1610612748,1610612751,2017,109,0.453,0.762,0.412,19,51,110,0.429,0.786,0.286,28,47,0,Heritage,169,213.0,-105,219,5Dimes,19,213.5,-106,111.2,108.0,110.35,114.75,1,0
1037,3/31/2018,21701139,1610612752,1610612765,2017,109,0.473,0.833,0.448,31,40,115,0.518,0.773,0.417,24,43,0,Heritage,169,210.0,-105,224,Pinnacle Sports,238,210.5,-100,105.95,114.05,102.1,104.05,1,0
1038,3/31/2018,21701138,1610612764,1610612766,2017,107,0.455,0.75,0.462,30,44,93,0.455,0.63,0.261,22,46,1,Heritage,169,219.5,-105,200,5Dimes,19,220.0,-105,105.65,106.25,112.6,111.8,0,1
1039,3/31/2018,21701140,1610612738,1610612761,2017,110,0.455,0.852,0.412,19,41,99,0.463,0.773,0.229,23,46,1,Heritage,169,206.0,-105,209,5Dimes,19,206.0,-101,107.05,104.25,115.15,106.95,1,0
1040,4/1/2018,21701147,1610612737,1610612753,2017,94,0.482,1.0,0.306,33,52,88,0.344,0.923,0.278,19,41,1,Pinnacle Sports,238,209.0,-105,182,Heritage,169,209.5,-105,103.8,113.8,99.55,105.8,0,1
1041,4/1/2018,21701143,1610612766,1610612755,2017,102,0.402,0.794,0.3,17,40,119,0.511,0.9,0.438,36,44,0,5Dimes,19,221.5,-104,221,Heritage,169,222.0,-105,111.15,111.9,111.65,103.95,0,1
1042,4/1/2018,21701149,1610612739,1610612742,2017,98,0.412,0.739,0.423,21,50,87,0.405,0.909,0.351,15,38,1,5Dimes,19,213.0,-105,185,Pinnacle Sports,238,213.5,-105,112.05,109.8,103.7,107.05,0,1
1043,4/1/2018,21701145,1610612759,1610612745,2017,100,0.494,0.667,0.353,19,48,83,0.338,0.828,0.226,12,42,1,Pinnacle Sports,238,205.0,-103,183,Bovada,999996,207.0,-115,105.5,104.3,111.0,100.05,0,1
1044,4/1/2018,21701146,1610612746,1610612754,2017,104,0.512,0.786,0.36,24,36,111,0.488,0.762,0.393,23,40,0,5Dimes,19,212.0,-105,215,Pinnacle Sports,238,212.5,-104,111.3,109.6,102.8,100.25,1,0
1045,4/1/2018,21701148,1610612751,1610612765,2017,96,0.425,0.667,0.279,23,40,108,0.452,0.781,0.368,17,53,0,5Dimes,19,212.5,-105,204,Pinnacle Sports,238,213.0,-105,110.55,114.45,103.15,103.35,0,1
1046,4/1/2018,21701155,1610612747,1610612758,2017,83,0.4,0.64,0.219,18,47,84,0.38,0.5,0.292,17,47,0,5Dimes,19,211.5,-105,167,Pinnacle Sports,238,212.0,-105,112.2,106.9,101.3,106.25,0,1
1047,4/1/2018,21701150,1610612740,1610612760,2017,104,0.458,0.739,0.344,28,44,109,0.432,0.72,0.29,24,51,0,Pinnacle Sports,238,226.5,-105,213,5Dimes,19,227.0,-102,111.9,110.05,110.6,108.85,0,1
1048,4/1/2018,21701152,1610612743,1610612749,2017,128,0.444,0.804,0.306,27,57,125,0.45,0.852,0.364,27,45,1,Pinnacle Sports,238,223.0,-105,253,Heritage,169,223.5,-105,117.3,114.4,111.9,112.95,1,0
1049,4/1/2018,21701153,1610612744,1610612756,2017,117,0.539,0.889,0.464,31,45,107,0.456,0.875,0.355,26,42,1,5Dimes,19,215.0,-105,224,Pinnacle Sports,238,215.5,-105,108.0,105.9,102.8,116.9,1,0
1050,4/1/2018,21701154,1610612757,1610612763,2017,113,0.464,0.92,0.316,28,43,98,0.455,0.75,0.429,20,42,1,JustBet,1275,204.0,-109,211,Pinnacle Sports,238,205.0,-105,107.75,101.1,99.15,110.05,1,0
1051,4/1/2018,21701151,1610612750,1610612762,2017,97,0.422,0.929,0.333,19,32,121,0.605,0.72,0.393,29,45,0,5Dimes,19,208.0,-103,218,Pinnacle Sports,238,208.0,-105,110.3,111.1,105.9,95.15,1,0
1052,4/1/2018,21701144,1610612741,1610612764,2017,113,0.524,0.692,0.529,30,40,94,0.457,1.0,0.267,27,37,1,5Dimes,19,206.0,-105,207,Pinnacle Sports,238,207.0,-113,101.2,110.8,105.55,106.2,1,1
1053,4/3/2018,21701160,1610612741,1610612766,2017,120,0.465,0.722,0.441,26,44,114,0.494,0.75,0.382,24,49,1,Heritage,169,215.0,-105,234,Pinnacle Sports,238,215.0,-101,101.6,110.45,111.1,111.7,1,0
1054,4/3/2018,21701156,1610612739,1610612761,2017,112,0.494,0.885,0.433,18,42,106,0.447,0.786,0.324,28,46,1,BetOnline,1096,222.0,-110,218,Heritage,169,223.5,-105,111.8,108.65,113.95,107.3,0,1
1055,4/3/2018,21701157,1610612755,1610612751,2017,121,0.549,0.667,0.429,28,55,95,0.42,0.435,0.405,20,36,1,Pinnacle Sports,238,224.0,-100,216,BetOnline,1096,225.0,-107,112.9,103.6,108.95,112.95,0,1
1056,4/3/2018,21701158,1610612748,1610612737,2017,101,0.451,0.846,0.242,22,46,98,0.42,0.733,0.394,24,49,1,Heritage,169,206.0,-105,199,Pinnacle Sports,238,207.0,-108,111.55,108.45,103.15,112.05,0,1
1057,4/3/2018,21701159,1610612752,1610612753,2017,73,0.349,0.75,0.148,17,42,97,0.42,0.667,0.306,28,53,0,Pinnacle Sports,238,207.0,-100,170,BetOnline,1096,209.0,-110,106.95,114.65,98.6,104.8,0,1
1058,4/3/2018,21701161,1610612745,1610612764,2017,120,0.512,0.667,0.348,26,46,104,0.528,0.696,0.48,25,36,1,BetOnline,1096,214.0,-110,224,Pinnacle Sports,238,216.5,102,109.2,99.35,105.15,106.1,1,0
1059,4/3/2018,21701163,1610612760,1610612744,2017,107,0.376,0.757,0.237,13,58,111,0.494,0.875,0.276,27,40,0,BetOnline,1096,221.0,-110,218,Pinnacle Sports,238,222.5,-105,110.0,108.35,107.15,104.9,0,1
1060,4/3/2018,21701164,1610612742,1610612757,2017,115,0.457,0.7,0.386,27,43,109,0.448,0.875,0.25,28,46,1,5Dimes,19,207.5,-105,224,Pinnacle Sports,238,208.0,-109,103.2,106.75,108.0,101.05,1,0
1061,4/3/2018,21701168,1610612746,1610612759,2017,113,0.451,0.791,0.313,21,47,110,0.443,0.857,0.333,24,39,1,Pinnacle Sports,238,207.5,-104,223,5Dimes,19,207.5,-103,110.85,110.0,104.7,102.4,1,0
1062,4/3/2018,21701167,1610612756,1610612758,2017,97,0.455,0.636,0.353,18,52,94,0.371,0.739,0.407,20,40,1,Heritage,169,208.0,-105,191,Pinnacle Sports,238,208.0,-100,102.35,116.5,100.6,104.75,0,1
1063,4/3/2018,21701162,1610612749,1610612738,2017,106,0.544,0.714,0.25,27,41,102,0.469,0.792,0.304,19,37,1,Heritage,169,203.5,-105,208,BetOnline,1096,204.5,-111,112.05,113.4,106.6,103.7,1,0
1064,4/3/2018,21701165,1610612743,1610612754,2017,107,0.461,0.75,0.313,31,49,104,0.488,0.813,0.474,23,35,1,Pinnacle Sports,238,212.5,100,211,5Dimes,19,212.0,-105,117.95,115.25,103.2,100.0,0,1
1065,4/3/2018,21701166,1610612762,1610612747,2017,117,0.483,0.63,0.424,29,47,110,0.486,0.667,0.5,23,39,1,Bookmaker,93,207.5,-110,227,5Dimes,19,209.0,-105,105.3,94.55,110.75,106.45,1,0
1066,4/4/2018,21701173,1610612740,1610612763,2017,123,0.523,0.895,0.444,32,48,95,0.398,0.733,0.313,19,37,1,Pinnacle Sports,238,217.0,104,218,Heritage,169,217.0,-105,110.85,109.7,99.15,110.25,1,0
1067,4/4/2018,21701172,1610612737,1610612748,2017,86,0.367,0.647,0.3,20,48,115,0.447,0.824,0.447,23,54,0,Pinnacle Sports,238,207.0,-102,201,5Dimes,19,207.0,-102,103.15,111.9,110.95,106.8,0,1
1068,4/4/2018,21701174,1610612747,1610612759,2017,122,0.547,0.833,0.542,32,44,112,0.433,0.704,0.391,25,46,1,5Dimes,19,205.0,-105,234,Pinnacle Sports,238,205.0,-104,110.6,106.9,104.95,101.95,1,0
1069,4/4/2018,21701170,1610612753,1610612742,2017,105,0.453,0.704,0.276,27,47,100,0.438,0.706,0.333,24,43,1,5Dimes,19,197.0,-103,205,Pinnacle Sports,238,197.0,-103,97.9,103.0,103.5,106.5,1,0
1070,4/4/2018,21701169,1610612765,1610612755,2017,108,0.443,0.609,0.444,30,42,115,0.494,0.737,0.433,32,44,0,5Dimes,19,216.0,-103,223,Heritage,169,216.5,-105,103.25,102.4,113.75,103.25,1,0
