GAME_DATE_EST,game_id,home_team,away_team,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,book_name_over,book_id_over,total1_over,over_odds,PTS_comb_actual,book_name_under,book_id_under,total1_under,under_odds,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10
2018-03-19,21701054,1610612748,1610612743,2017,149.0,0.5489999999999999,0.63,0.556,36.0,46.0,141.0,0.46,0.838,0.474,23.0,46.0,1,Pinnacle Sports,238,212.0,-105.0,290.0,Intertops,180,213.5,-110.0,107.55,106.0,114.95,112.9
2018-03-19,21701055,1610612752,1610612741,2017,110.0,0.448,0.765,0.314,28.0,61.0,92.0,0.359,0.742,0.1,21.0,48.0,1,5Dimes,19,217.5,-103.0,202.0,Pinnacle Sports,238,217.5,-104.0,102.4,111.65,104.0,111.25
2018-03-19,21701056,1610612759,1610612744,2017,89.0,0.402,0.7140000000000001,0.348,21.0,48.0,75.0,0.405,0.75,0.158,17.0,36.0,1,Pinnacle Sports,238,201.0,-105.0,164.0,Bovada,999996,202.0,-110.0,107.25,103.5,114.15,108.5
2018-03-20,21701058,1610612753,1610612761,2017,86.0,0.411,0.6,0.36,22.0,45.0,93.0,0.455,0.529,0.389,19.0,45.0,0,Heritage,169,211.0,-105.0,179.0,Pinnacle Sports,238,211.0,-100.0,102.55,106.8,115.55,104.4
2018-03-20,21701060,1610612750,1610612746,2017,123.0,0.523,0.958,0.4,23.0,40.0,109.0,0.43,0.8079999999999999,0.333,21.0,41.0,1,Pinnacle Sports,238,228.0,-102.0,232.0,5Dimes,19,228.5,-105.0,111.7,111.45,112.85,110.7
2018-03-20,21701059,1610612738,1610612760,2017,100.0,0.414,0.938,0.361,22.0,52.0,99.0,0.412,0.655,0.37,19.0,44.0,1,5Dimes,19,208.5,-103.0,199.0,Heritage,169,209.0,-105.0,107.9,105.05,109.95,108.3
2018-03-20,21701064,1610612757,1610612745,2017,111.0,0.494,0.741,0.393,20.0,44.0,115.0,0.481,0.69,0.528,18.0,38.0,0,YouWager,139,218.5,-110.0,226.0,Heritage,169,219.5,-105.0,108.6,102.0,111.85,101.15
2018-03-20,21701061,1610612740,1610612742,2017,115.0,0.527,0.6,0.4,33.0,46.0,105.0,0.478,0.818,0.286,25.0,40.0,1,Heritage,169,218.0,-105.0,220.0,5Dimes,19,218.5,-108.0,113.35,112.8,104.6,108.05
2018-03-20,21701062,1610612762,1610612737,2017,94.0,0.371,0.88,0.176,16.0,51.0,99.0,0.404,0.737,0.273,21.0,52.0,0,Heritage,169,207.5,-105.0,193.0,Pinnacle Sports,238,208.0,-105.0,105.45,94.0,105.3,112.05
2018-03-20,21701063,1610612756,1610612765,2017,88.0,0.378,0.65,0.206,22.0,49.0,115.0,0.443,0.875,0.417,22.0,50.0,0,5Dimes,19,218.0,-105.0,203.0,Pinnacle Sports,238,218.5,-103.0,103.0,118.05,102.45,106.8
2018-03-21,21701068,1610612748,1610612752,2017,119.0,0.556,0.737,0.441,31.0,32.0,98.0,0.438,0.833,0.3229999999999999,21.0,40.0,1,5Dimes,19,217.0,-103.0,217.0,Bovada,999996,217.0,-105.0,109.55,107.5,102.35,111.5
2018-03-21,21701066,1610612755,1610612763,2017,119.0,0.5479999999999999,0.8,0.355,32.0,38.0,105.0,0.404,0.8,0.333,25.0,47.0,1,Pinnacle Sports,238,208.5,101.0,224.0,5Dimes,19,208.5,-104.0,108.85,103.05,97.85,108.7
2018-03-21,21700809,1610612740,1610612754,2017,96.0,0.43,0.833,0.348,15.0,50.0,92.0,0.366,0.944,0.318,15.0,48.0,1,Pinnacle Sports,238,220.5,102.0,188.0,Heritage,169,220.0,-105.0,113.95,112.35,104.0,101.7
2018-03-21,21701067,1610612751,1610612766,2017,105.0,0.419,0.667,0.351,22.0,46.0,111.0,0.383,0.7659999999999999,0.188,18.0,68.0,0,5Dimes,19,221.5,-104.0,216.0,Heritage,169,222.0,-105.0,108.2,114.85,110.25,112.65
2018-03-21,21701071,1610612759,1610612764,2017,98.0,0.494,0.722,0.304,21.0,42.0,90.0,0.422,0.75,0.32,27.0,35.0,1,Pinnacle Sports,238,202.0,103.0,188.0,5Dimes,19,202.0,-104.0,106.05,102.35,108.75,108.0
2018-03-21,21701069,1610612741,1610612743,2017,102.0,0.438,0.7859999999999999,0.342,29.0,34.0,135.0,0.614,0.813,0.5710000000000001,34.0,45.0,0,Pinnacle Sports,238,216.0,-105.0,237.0,5Dimes,19,216.0,-103.0,103.55,111.0,116.8,114.9
2018-03-21,21701070,1610612749,1610612746,2017,120.0,0.5489999999999999,0.706,0.308,33.0,33.0,127.0,0.523,0.759,0.5,26.0,47.0,0,5Dimes,19,222.5,-107.0,247.0,Bovada,999996,223.0,-105.0,107.65,107.5,112.9,112.1
2018-03-21,21701065,1610612739,1610612761,2017,132.0,0.603,0.821,0.625,28.0,33.0,129.0,0.534,0.87,0.441,32.0,33.0,1,5Dimes,19,225.0,-107.0,261.0,Heritage,169,225.5,-105.0,112.35,110.9,114.8,104.05
2018-03-22,21701077,1610612758,1610612737,2017,105.0,0.462,1.0,0.476,28.0,51.0,90.0,0.393,0.667,0.333,19.0,40.0,1,Intertops,180,212.0,-110.0,195.0,Pinnacle Sports,238,212.5,102.0,102.7,108.0,104.75,110.7
2018-03-22,21701072,1610612766,1610612763,2017,140.0,0.5329999999999999,0.852,0.475,25.0,53.0,79.0,0.385,0.7140000000000001,0.222,13.0,38.0,1,Pinnacle Sports,238,214.5,105.0,219.0,YouWager,139,215.0,-110.0,111.1,112.6,98.8,109.6
2018-03-22,21701073,1610612753,1610612755,2017,98.0,0.407,0.636,0.303,26.0,40.0,118.0,0.472,0.792,0.405,30.0,56.0,0,Heritage,169,212.0,-105.0,216.0,Pinnacle Sports,238,212.5,-102.0,101.05,106.55,109.05,103.2
2018-03-22,21701074,1610612745,1610612765,2017,100.0,0.354,0.643,0.235,19.0,52.0,96.0,0.421,0.526,0.158,22.0,66.0,1,Heritage,169,213.0,-105.0,196.0,5Dimes,19,213.0,-102.0,111.3,101.3,102.45,105.3
2018-03-22,21701075,1610612740,1610612747,2017,128.0,0.547,0.818,0.25,28.0,42.0,125.0,0.494,0.7859999999999999,0.436,19.0,40.0,1,Heritage,169,231.5,-105.0,253.0,Pinnacle Sports,238,231.5,102.0,113.3,110.3,113.7,109.5
2018-03-22,21701076,1610612742,1610612762,2017,112.0,0.494,0.7859999999999999,0.531,22.0,35.0,119.0,0.529,0.938,0.414,32.0,39.0,0,Bookmaker,93,198.0,-110.0,231.0,Pinnacle Sports,238,199.0,-105.0,104.55,108.85,105.1,94.0
2018-03-23,21701080,1610612739,1610612756,2017,120.0,0.495,0.75,0.276,23.0,54.0,95.0,0.4370000000000001,0.6,0.25,24.0,36.0,1,5Dimes,19,228.0,-105.0,215.0,Heritage,169,228.5,-105.0,114.4,112.9,102.3,119.4
2018-03-23,21701081,1610612752,1610612750,2017,104.0,0.435,0.706,0.429,25.0,42.0,108.0,0.467,0.875,0.385,23.0,45.0,0,Pinnacle Sports,238,226.0,-104.0,212.0,5Dimes,19,226.0,-105.0,103.6,112.3,112.3,112.05
2018-03-23,21701079,1610612764,1610612743,2017,100.0,0.475,0.7140000000000001,0.5,28.0,46.0,108.0,0.435,0.944,0.5,25.0,38.0,0,5Dimes,19,217.5,-104.0,208.0,Pinnacle Sports,238,218.0,-105.0,107.5,108.0,118.35,114.7
2018-03-23,21701086,1610612757,1610612738,2017,100.0,0.44,0.8,0.242,16.0,43.0,105.0,0.455,0.923,0.611,22.0,45.0,0,5Dimes,19,203.0,-103.0,205.0,Pinnacle Sports,238,203.5,-102.0,109.35,102.0,107.75,106.35
2018-03-23,21701078,1610612754,1610612746,2017,109.0,0.462,0.857,0.355,25.0,42.0,104.0,0.5529999999999999,0.7140000000000001,0.385,24.0,32.0,1,5Dimes,19,218.0,-103.0,213.0,Pinnacle Sports,238,218.0,101.0,102.3,99.85,114.35,112.5
2018-03-23,21701087,1610612744,1610612737,2017,106.0,0.452,0.909,0.4,28.0,46.0,94.0,0.44,0.45,0.344,24.0,44.0,1,Heritage,169,220.0,-105.0,200.0,5Dimes,19,220.5,-107.0,112.95,106.5,103.75,110.0
2018-03-23,21701083,1610612741,1610612749,2017,105.0,0.414,0.913,0.462,21.0,51.0,118.0,0.494,0.895,0.5,27.0,36.0,0,5Dimes,19,217.0,-105.0,223.0,Pinnacle Sports,238,217.5,-108.0,102.95,112.1,109.05,109.35
2018-03-23,21701085,1610612759,1610612762,2017,124.0,0.511,0.852,0.412,21.0,49.0,120.0,0.489,0.7929999999999999,0.393,24.0,34.0,1,Heritage,169,193.0,-105.0,244.0,5Dimes,19,194.0,-106.0,105.65,101.65,106.2,94.95
2018-03-23,21701082,1610612761,1610612751,2017,116.0,0.477,0.69,0.5,26.0,43.0,112.0,0.488,0.613,0.407,21.0,40.0,1,Heritage,169,221.0,-105.0,228.0,Pinnacle Sports,238,221.5,-105.0,115.3,104.55,108.75,114.95
2018-03-23,21701084,1610612760,1610612748,2017,105.0,0.429,0.758,0.308,17.0,51.0,99.0,0.391,0.9,0.433,22.0,41.0,1,5Dimes,19,216.5,-102.0,204.0,Heritage,169,217.0,-105.0,108.65,108.05,110.45,106.95
2018-03-24,21701093,1610612742,1610612766,2017,98.0,0.396,0.737,0.293,22.0,52.0,102.0,0.38,0.69,0.48,21.0,62.0,0,Pinnacle Sports,238,215.0,-105.0,200.0,Pinnacle Sports,238,215.0,-105.0,105.5,109.45,113.3,111.5
2018-03-24,21701092,1610612763,1610612747,2017,93.0,0.417,0.818,0.172,20.0,43.0,100.0,0.407,0.68,0.342,19.0,44.0,0,5Dimes,19,214.5,-104.0,193.0,Pinnacle Sports,238,214.5,-105.0,98.65,111.2,113.8,109.4
2018-03-24,21701088,1610612755,1610612750,2017,120.0,0.477,0.639,0.351,33.0,51.0,108.0,0.385,0.737,0.261,19.0,53.0,1,5Dimes,19,224.0,-105.0,228.0,Pinnacle Sports,238,224.0,-104.0,110.35,103.1,112.7,112.0
2018-03-24,21701090,1610612753,1610612756,2017,105.0,0.44,0.741,0.3670000000000001,29.0,54.0,99.0,0.404,0.769,0.241,21.0,41.0,1,YouWager,139,214.5,-110.0,204.0,Pinnacle Sports,238,216.0,-105.0,100.95,107.55,102.4,119.8
2018-03-24,21701089,1610612765,1610612741,2017,117.0,0.494,0.833,0.381,33.0,49.0,95.0,0.402,0.667,0.314,27.0,44.0,1,5Dimes,19,208.0,-103.0,212.0,Pinnacle Sports,238,208.0,-105.0,102.35,104.6,103.7,112.95
2018-03-24,21701091,1610612745,1610612740,2017,114.0,0.484,0.75,0.383,22.0,48.0,91.0,0.396,0.75,0.286,19.0,46.0,1,Pinnacle Sports,238,225.0,-100.0,205.0,5Dimes,19,225.0,-102.0,111.35,101.6,112.75,110.7
2018-03-25,21701102,1610612744,1610612762,2017,91.0,0.418,0.9,0.4,24.0,41.0,110.0,0.483,0.778,0.429,27.0,47.0,0,Pinnacle Sports,238,198.0,-105.0,201.0,5Dimes,19,198.5,-109.0,113.0,104.95,105.75,96.3
2018-03-25,21701101,1610612745,1610612737,2017,118.0,0.489,0.909,0.385,28.0,45.0,99.0,0.443,0.909,0.275,18.0,45.0,1,5Dimes,19,215.5,-104.0,217.0,Pinnacle Sports,238,215.5,-105.0,111.4,101.05,103.5,110.5
2018-03-25,21701100,1610612760,1610612757,2017,105.0,0.44,0.821,0.296,16.0,39.0,108.0,0.467,0.789,0.265,20.0,49.0,0,5Dimes,19,218.0,-102.0,213.0,Pinnacle Sports,238,218.0,-105.0,108.9,107.3,108.2,101.4
2018-03-25,21701099,1610612758,1610612738,2017,93.0,0.463,1.0,0.269,18.0,34.0,104.0,0.556,0.706,0.545,23.0,35.0,0,Pinnacle Sports,238,198.0,-100.0,197.0,5Dimes,19,197.5,-104.0,102.6,107.0,107.45,105.85
2018-03-25,21701095,1610612749,1610612759,2017,106.0,0.488,0.722,0.333,27.0,37.0,103.0,0.446,0.81,0.235,16.0,53.0,1,Pinnacle Sports,238,207.0,-105.0,209.0,5Dimes,19,208.0,-105.0,109.5,109.9,107.3,102.55
2018-03-25,21701097,1610612761,1610612746,2017,106.0,0.446,0.5710000000000001,0.444,24.0,48.0,117.0,0.463,0.778,0.444,17.0,44.0,0,Heritage,169,224.0,-105.0,223.0,Pinnacle Sports,238,224.5,-108.0,115.55,105.6,113.85,112.9
2018-03-25,21701096,1610612754,1610612748,2017,113.0,0.489,0.81,0.348,26.0,51.0,107.0,0.477,0.7859999999999999,0.4,32.0,39.0,1,Heritage,169,205.0,-105.0,220.0,Pinnacle Sports,238,205.5,-105.0,102.5,100.0,110.95,107.65
2018-03-25,21701094,1610612751,1610612739,2017,114.0,0.458,0.8079999999999999,0.459,27.0,38.0,121.0,0.506,0.8079999999999999,0.429,25.0,49.0,0,Pinnacle Sports,238,228.0,101.0,235.0,Bovada,999996,229.0,-115.0,109.5,115.2,116.0,111.65
2018-03-25,21701098,1610612764,1610612752,2017,97.0,0.425,0.7390000000000001,0.316,25.0,46.0,101.0,0.466,0.867,0.273,26.0,44.0,0,Pinnacle Sports,238,216.5,-100.0,198.0,Heritage,169,217.0,-105.0,106.4,107.45,104.0,112.75
2018-03-26,21701103,1610612766,1610612752,2017,137.0,0.5479999999999999,0.857,0.393,25.0,43.0,128.0,0.514,1.0,0.3,25.0,41.0,1,Pinnacle Sports,238,221.5,-105.0,265.0,Heritage,169,222.0,-105.0,113.2,111.3,104.55,113.0
2018-03-26,21701105,1610612755,1610612743,2017,123.0,0.505,0.72,0.448,35.0,53.0,104.0,0.429,0.618,0.344,27.0,37.0,1,Pinnacle Sports,238,227.0,-105.0,227.0,5Dimes,19,227.0,-102.0,111.35,104.4,118.55,113.2
2018-03-26,21701104,1610612765,1610612747,2017,112.0,0.44,0.733,0.394,21.0,50.0,106.0,0.471,0.8,0.261,29.0,47.0,1,Pinnacle Sports,238,213.5,-105.0,218.0,Pinnacle Sports,238,213.5,-105.0,102.65,104.0,112.95,107.1
2018-03-26,21701107,1610612756,1610612738,2017,94.0,0.444,0.526,0.343,18.0,47.0,102.0,0.425,1.0,0.483,24.0,44.0,0,Pinnacle Sports,238,208.5,-102.0,196.0,Heritage,169,209.0,-105.0,103.2,118.6,108.1,104.95
2018-03-26,21701106,1610612750,1610612763,2017,93.0,0.418,0.792,0.333,21.0,37.0,101.0,0.476,0.667,0.484,25.0,35.0,0,5Dimes,19,215.5,-103.0,194.0,Pinnacle Sports,238,215.5,-105.0,112.9,112.55,97.3,110.75
2018-03-27,21701108,1610612764,1610612759,2017,116.0,0.541,0.778,0.417,33.0,50.0,106.0,0.448,0.545,0.4,29.0,37.0,1,5Dimes,19,202.0,-104.0,222.0,Pinnacle Sports,238,202.0,-102.0,106.05,107.0,107.05,103.6
2018-03-27,21701109,1610612761,1610612743,2017,114.0,0.511,0.778,0.382,33.0,37.0,110.0,0.472,0.929,0.433,26.0,40.0,1,5Dimes,19,223.5,-105.0,224.0,BetOnline,1096,224.0,-107.0,115.2,107.05,117.6,113.7
2018-03-27,21701110,1610612748,1610612739,2017,98.0,0.474,0.75,0.31,24.0,44.0,79.0,0.365,0.684,0.154,15.0,42.0,1,Bookmaker,93,220.0,-110.0,177.0,5Dimes,19,221.5,-105.0,111.45,108.15,115.9,112.0
2018-03-27,21701111,1610612745,1610612741,2017,118.0,0.441,0.857,0.316,28.0,46.0,86.0,0.382,0.588,0.216,17.0,51.0,1,5Dimes,19,213.0,-103.0,204.0,Pinnacle Sports,238,213.0,101.0,111.6,100.65,103.05,112.6
2018-03-27,21701112,1610612740,1610612757,2017,103.0,0.457,0.929,0.1669999999999999,28.0,54.0,107.0,0.419,0.9,0.313,20.0,47.0,0,Pinnacle Sports,238,220.0,-105.0,210.0,5Dimes,19,221.0,-102.0,111.95,110.5,108.25,102.0
2018-03-27,21701113,1610612758,1610612742,2017,97.0,0.409,0.789,0.261,25.0,45.0,103.0,0.45,0.68,0.35,25.0,43.0,0,Heritage,169,204.5,-105.0,200.0,Pinnacle Sports,238,205.0,-105.0,101.85,106.55,106.0,109.8
2018-03-27,21701114,1610612744,1610612754,2017,81.0,0.407,0.667,0.294,21.0,51.0,92.0,0.481,0.667,0.286,22.0,38.0,0,Heritage,169,200.0,-105.0,173.0,Pinnacle Sports,238,200.0,-100.0,111.5,105.3,103.15,100.75
2018-03-27,21701115,1610612746,1610612749,2017,105.0,0.465,0.556,0.536,23.0,41.0,98.0,0.458,0.696,0.261,24.0,44.0,1,BetOnline,1096,227.0,105.0,203.0,Heritage,169,227.0,-105.0,113.25,112.25,109.95,110.45
2018-03-28,21701116,1610612766,1610612739,2017,105.0,0.513,0.917,0.238,20.0,40.0,118.0,0.484,0.85,0.393,22.0,38.0,0,Pinnacle Sports,238,224.5,-105.0,223.0,YouWager,139,226.0,-110.0,114.0,112.2,113.8,111.95
2018-03-28,21701117,1610612753,1610612751,2017,104.0,0.435,0.813,0.355,25.0,44.0,111.0,0.46,0.8640000000000001,0.353,28.0,48.0,0,Pinnacle Sports,238,215.5,-105.0,215.0,Heritage,169,216.0,-105.0,101.0,106.95,109.55,115.1
2018-03-28,21701118,1610612755,1610612752,2017,118.0,0.459,0.7040000000000001,0.29,34.0,58.0,101.0,0.383,0.769,0.29,20.0,46.0,1,YouWager,139,222.0,-110.0,219.0,Heritage,169,223.5,-105.0,111.9,104.7,106.55,114.2
2018-03-28,21701119,1610612763,1610612757,2017,108.0,0.488,0.565,0.52,23.0,46.0,103.0,0.481,0.633,0.267,15.0,38.0,1,5Dimes,19,200.0,-105.0,211.0,Heritage,169,200.5,-105.0,97.75,109.9,108.4,102.35
2018-03-28,21701120,1610612750,1610612737,2017,126.0,0.5329999999999999,0.81,0.433,33.0,37.0,114.0,0.532,0.826,0.481,26.0,37.0,1,Heritage,169,219.5,-105.0,240.0,Pinnacle Sports,238,220.0,-101.0,112.15,113.15,103.55,111.4
2018-03-28,21701121,1610612762,1610612738,2017,94.0,0.415,0.81,0.273,25.0,45.0,97.0,0.443,0.75,0.5710000000000001,20.0,42.0,0,Heritage,169,193.5,-105.0,191.0,Pinnacle Sports,238,194.0,-106.0,105.25,95.3,107.7,104.45
2018-03-28,21701122,1610612756,1610612746,2017,99.0,0.4320000000000001,0.722,0.294,17.0,39.0,111.0,0.5379999999999999,0.68,0.471,26.0,51.0,0,Pinnacle Sports,238,222.0,-108.0,210.0,Heritage,169,222.5,-105.0,103.05,117.25,113.7,111.95
2018-03-28,21701123,1610612747,1610612742,2017,103.0,0.468,0.688,0.273,25.0,49.0,93.0,0.393,0.737,0.295,17.0,40.0,1,5Dimes,19,217.0,-104.0,196.0,Pinnacle Sports,238,217.0,-100.0,112.7,106.75,106.1,109.45
2018-03-29,21701126,1610612759,1610612760,2017,103.0,0.42,0.733,0.419,22.0,48.0,99.0,0.435,0.667,0.3670000000000001,19.0,43.0,1,Pinnacle Sports,238,208.5,-105.0,202.0,Heritage,169,209.0,-105.0,105.9,105.35,108.95,107.3
2018-03-29,21701124,1610612765,1610612764,2017,103.0,0.488,0.75,0.286,26.0,44.0,92.0,0.416,0.8,0.188,28.0,43.0,1,5Dimes,19,208.0,-105.0,195.0,Heritage,169,209.0,-105.0,102.7,104.75,106.6,106.2
2018-03-29,21701128,1610612744,1610612749,2017,107.0,0.547,1.0,0.5,26.0,31.0,116.0,0.552,0.9,0.55,30.0,36.0,0,Heritage,169,212.0,-105.0,223.0,Pinnacle Sports,238,213.0,-105.0,109.45,104.65,109.7,111.25
2018-03-29,21701127,1610612758,1610612754,2017,103.0,0.5379999999999999,0.667,0.419,27.0,32.0,106.0,0.5,0.9,0.308,23.0,34.0,0,Pinnacle Sports,238,204.5,-105.0,209.0,Pinnacle Sports,238,204.5,-105.0,101.7,105.8,102.9,100.25
2018-03-29,21701125,1610612748,1610612741,2017,103.0,0.451,0.917,0.259,20.0,44.0,92.0,0.3670000000000001,0.769,0.231,19.0,50.0,1,Pinnacle Sports,238,208.5,-105.0,195.0,5Dimes,19,209.0,-105.0,111.8,107.85,102.2,112.85
2018-03-30,21701136,1610612747,1610612749,2017,122.0,0.511,0.72,0.296,33.0,56.0,124.0,0.479,0.821,0.379,24.0,39.0,0,Pinnacle Sports,238,222.5,-102.0,246.0,5Dimes,19,223.0,-105.0,111.5,106.05,111.25,112.05
2018-03-30,21701135,1610612762,1610612763,2017,107.0,0.541,0.5770000000000001,0.387,24.0,38.0,97.0,0.481,0.667,0.391,24.0,33.0,1,Heritage,169,196.5,-105.0,204.0,5Dimes,19,196.5,-103.0,104.6,95.3,98.75,110.45
2018-03-30,21701134,1610612742,1610612750,2017,92.0,0.442,0.7140000000000001,0.393,22.0,46.0,93.0,0.422,0.882,0.32,14.0,44.0,0,Bookmaker,93,216.0,-110.0,185.0,5Dimes,19,217.0,-104.0,105.6,108.55,112.55,113.5
2018-03-30,21701133,1610612760,1610612743,2017,125.0,0.417,0.556,0.455,25.0,50.0,126.0,0.521,0.857,0.333,27.0,58.0,0,Pinnacle Sports,238,225.0,-102.0,251.0,Bovada,999996,225.0,-105.0,109.85,107.15,116.4,113.25
2018-03-30,21701137,1610612757,1610612746,2017,105.0,0.4320000000000001,0.938,0.267,30.0,50.0,96.0,0.404,0.5710000000000001,0.308,13.0,46.0,1,Pinnacle Sports,238,219.0,-104.0,201.0,5Dimes,19,219.5,-105.0,108.3,101.25,112.9,110.2
2018-03-30,21701131,1610612739,1610612740,2017,107.0,0.478,0.733,0.417,22.0,45.0,102.0,0.483,0.833,0.423,25.0,41.0,1,Pinnacle Sports,238,230.5,-108.0,209.0,Heritage,169,231.5,-105.0,113.7,111.6,110.9,109.7
2018-03-30,21701130,1610612737,1610612755,2017,91.0,0.356,0.667,0.231,24.0,59.0,101.0,0.442,0.6920000000000001,0.211,34.0,53.0,0,Pinnacle Sports,238,222.5,100.0,192.0,Heritage,169,223.0,-105.0,104.65,112.85,112.4,105.15
2018-03-30,21701129,1610612753,1610612741,2017,82.0,0.33,0.929,0.179,16.0,55.0,90.0,0.357,0.696,0.341,16.0,53.0,0,Heritage,169,209.0,-105.0,172.0,Pinnacle Sports,238,209.0,-101.0,101.1,107.3,101.9,112.8
2018-03-30,21701132,1610612745,1610612756,2017,104.0,0.4320000000000001,0.69,0.368,22.0,39.0,103.0,0.488,0.6920000000000001,0.375,23.0,46.0,1,Heritage,169,216.0,-105.0,207.0,Pinnacle Sports,238,216.0,-102.0,111.0,99.75,102.5,117.05
2018-03-31,21701142,1610612758,1610612744,2017,96.0,0.414,0.8420000000000001,0.286,27.0,47.0,112.0,0.494,0.75,0.346,28.0,42.0,0,5Dimes,19,209.5,-104.0,208.0,Pinnacle Sports,238,210.0,-105.0,101.05,105.55,108.35,106.3
2018-03-31,21701141,1610612748,1610612751,2017,109.0,0.453,0.762,0.412,19.0,51.0,110.0,0.429,0.7859999999999999,0.286,28.0,47.0,0,Heritage,169,213.0,-105.0,219.0,5Dimes,19,213.5,-106.0,111.2,108.0,110.35,114.75
2018-03-31,21701139,1610612752,1610612765,2017,109.0,0.473,0.833,0.448,31.0,40.0,115.0,0.518,0.773,0.417,24.0,43.0,0,Heritage,169,210.0,-105.0,224.0,Pinnacle Sports,238,210.5,-100.0,105.95,114.05,102.1,104.05
2018-03-31,21701138,1610612764,1610612766,2017,107.0,0.455,0.75,0.462,30.0,44.0,93.0,0.455,0.63,0.261,22.0,46.0,1,Heritage,169,219.5,-105.0,200.0,5Dimes,19,220.0,-105.0,105.65,106.25,112.6,111.8
2018-03-31,21701140,1610612738,1610612761,2017,110.0,0.455,0.852,0.412,19.0,41.0,99.0,0.463,0.773,0.229,23.0,46.0,1,Heritage,169,206.0,-105.0,209.0,5Dimes,19,206.0,-101.0,107.05,104.25,115.15,106.95
2018-04-01,21701147,1610612737,1610612753,2017,94.0,0.482,1.0,0.306,33.0,52.0,88.0,0.344,0.923,0.278,19.0,41.0,1,Pinnacle Sports,238,209.0,-105.0,182.0,Heritage,169,209.5,-105.0,103.8,113.8,99.55,105.8
2018-04-01,21701143,1610612766,1610612755,2017,102.0,0.402,0.794,0.3,17.0,40.0,119.0,0.511,0.9,0.438,36.0,44.0,0,5Dimes,19,221.5,-104.0,221.0,Heritage,169,222.0,-105.0,111.15,111.9,111.65,103.95
2018-04-01,21701149,1610612739,1610612742,2017,98.0,0.412,0.7390000000000001,0.423,21.0,50.0,87.0,0.405,0.909,0.351,15.0,38.0,1,5Dimes,19,213.0,-105.0,185.0,Pinnacle Sports,238,213.5,-105.0,112.05,109.8,103.7,107.05
2018-04-01,21701145,1610612759,1610612745,2017,100.0,0.494,0.667,0.353,19.0,48.0,83.0,0.338,0.828,0.226,12.0,42.0,1,Pinnacle Sports,238,205.0,-103.0,183.0,Bovada,999996,207.0,-115.0,105.5,104.3,111.0,100.05
2018-04-01,21701146,1610612746,1610612754,2017,104.0,0.512,0.7859999999999999,0.36,24.0,36.0,111.0,0.488,0.762,0.393,23.0,40.0,0,5Dimes,19,212.0,-105.0,215.0,Pinnacle Sports,238,212.5,-104.0,111.3,109.6,102.8,100.25
2018-04-01,21701148,1610612751,1610612765,2017,96.0,0.425,0.667,0.279,23.0,40.0,108.0,0.452,0.7809999999999999,0.368,17.0,53.0,0,5Dimes,19,212.5,-105.0,204.0,Pinnacle Sports,238,213.0,-105.0,110.55,114.45,103.15,103.35
2018-04-01,21701155,1610612747,1610612758,2017,83.0,0.4,0.64,0.219,18.0,47.0,84.0,0.38,0.5,0.292,17.0,47.0,0,5Dimes,19,211.5,-105.0,167.0,Pinnacle Sports,238,212.0,-105.0,112.2,106.9,101.3,106.25
2018-04-01,21701150,1610612740,1610612760,2017,104.0,0.458,0.7390000000000001,0.344,28.0,44.0,109.0,0.4320000000000001,0.72,0.29,24.0,51.0,0,Pinnacle Sports,238,226.5,-105.0,213.0,5Dimes,19,227.0,-102.0,111.9,110.05,110.6,108.85
2018-04-01,21701152,1610612743,1610612749,2017,128.0,0.444,0.804,0.306,27.0,57.0,125.0,0.45,0.852,0.364,27.0,45.0,1,Pinnacle Sports,238,223.0,-105.0,253.0,Heritage,169,223.5,-105.0,117.3,114.4,111.9,112.95
2018-04-01,21701153,1610612744,1610612756,2017,117.0,0.539,0.889,0.464,31.0,45.0,107.0,0.456,0.875,0.355,26.0,42.0,1,5Dimes,19,215.0,-105.0,224.0,Pinnacle Sports,238,215.5,-105.0,108.0,105.9,102.8,116.9
2018-04-01,21701154,1610612757,1610612763,2017,113.0,0.464,0.92,0.316,28.0,43.0,98.0,0.455,0.75,0.429,20.0,42.0,1,JustBet,1275,204.0,-109.0,211.0,Pinnacle Sports,238,205.0,-105.0,107.75,101.1,99.15,110.05
2018-04-01,21701151,1610612750,1610612762,2017,97.0,0.422,0.929,0.333,19.0,32.0,121.0,0.605,0.72,0.393,29.0,45.0,0,5Dimes,19,208.0,-103.0,218.0,Pinnacle Sports,238,208.0,-105.0,110.3,111.1,105.9,95.15
2018-04-01,21701144,1610612741,1610612764,2017,113.0,0.524,0.6920000000000001,0.529,30.0,40.0,94.0,0.457,1.0,0.267,27.0,37.0,1,5Dimes,19,206.0,-105.0,207.0,Pinnacle Sports,238,207.0,-113.0,101.2,110.8,105.55,106.2
2018-04-03,21701160,1610612741,1610612766,2017,120.0,0.465,0.722,0.441,26.0,44.0,114.0,0.494,0.75,0.382,24.0,49.0,1,Heritage,169,215.0,-105.0,234.0,Pinnacle Sports,238,215.0,-101.0,101.6,110.45,111.1,111.7
